employee_id,department,region,tenure_years,remote_worker,salary_band
8117,HR,Canada,7.6,0,Senior
8118,Engineering,USA,4.7,0,Lead
8119,Customer Success,France,5.3,1,Mid
8120,Finance,France,6.6,0,Junior
8121,Sales,France,2.6,1,Senior
8122,Marketing,India,5.0,1,Mid
8123,Marketing,India,12.5,1,Mid
8124,Operations,France,13.7,1,Lead
8125,Customer Success,Germany,15.0,0,Lead
8126,Sales,Germany,7.4,0,Mid
8127,Customer Success,France,2.1,0,Lead
8128,HR,Germany,5.8,0,Senior
8129,Finance,India,13.3,0,Senior
8130,Engineering,USA,4.6,0,Junior
8131,Engineering,Canada,9.8,0,Senior
8132,HR,France,3.2,1,Lead
8133,HR,Germany,13.5,1,Senior
8134,HR,USA,1.0,0,Mid
8135,Customer Success,USA,9.7,1,Junior
8136,Sales,Canada,5.2,1,Senior
8137,Operations,Germany,9.6,0,Mid
8138,HR,USA,13.1,0,Senior
8139,Engineering,Canada,1.9,0,Mid
8140,Sales,Germany,13.5,1,Senior
8141,Operations,France,1.2,0,Junior
8142,Finance,India,14.2,1,Mid
8143,Engineering,India,0.5,1,Junior
8144,Operations,France,2.2,0,Mid
8145,HR,France,1.9,0,Junior
8146,HR,UK,4.6,0,Senior
8147,Sales,Germany,10.2,0,Junior
8148,HR,Germany,7.0,0,Senior
8149,HR,India,7.6,0,Senior
8150,HR,Canada,14.4,0,Junior
8151,Operations,France,5.1,1,Junior
8152,Finance,Canada,2.7,1,Junior
8153,Marketing,France,1.0,1,Junior
8154,Finance,Canada,4.6,0,Junior
8155,Engineering,Germany,10.5,0,Mid
8156,Operations,Germany,5.1,1,Senior
8157,Sales,India,0.8,0,Lead
8158,Customer Success,Germany,4.6,1,Lead
8159,Customer Success,UK,0.7,0,Mid
8160,Operations,France,9.3,0,Mid
8161,Customer Success,Germany,5.2,1,Lead
8162,Finance,Germany,11.9,1,Lead
8163,Engineering,UK,12.8,1,Junior
8164,Operations,UK,2.4,0,Senior
8165,Engineering,France,6.1,1,Lead
8166,Sales,Germany,2.1,0,Mid
8167,Operations,France,4.8,0,Junior
8168,Finance,Germany,4.5,0,Senior
8169,Engineering,Canada,11.2,1,Senior
8170,Operations,India,10.1,0,Mid
8171,Engineering,Canada,8.5,1,Lead
8172,Finance,UK,12.9,1,Senior
8173,Operations,India,11.0,0,Lead
8174,Finance,Canada,3.1,0,Mid
8175,Marketing,India,3.1,0,Lead
8176,Sales,India,1.5,1,Mid
8177,Operations,France,10.5,0,Lead
8178,Operations,Germany,6.1,1,Mid
8179,Sales,Germany,10.8,0,Junior
8180,Finance,France,8.7,0,Lead
8181,Engineering,Germany,2.2,0,Senior
8182,Engineering,Germany,3.2,1,Lead
8183,Customer Success,France,5.4,1,Mid
8184,Sales,USA,10.4,1,Junior
8185,Operations,Canada,3.9,0,Lead
8186,HR,Canada,7.7,0,Senior
8187,Engineering,France,11.5,1,Junior
8188,Customer Success,UK,5.0,0,Lead
8189,Customer Success,France,5.2,0,Mid
8190,Engineering,France,5.8,0,Junior
8191,HR,UK,11.3,1,Lead
8192,Sales,Germany,5.0,0,Lead
8193,Finance,India,4.8,0,Lead
8194,Marketing,India,7.9,0,Senior
8195,Engineering,Germany,5.4,0,Lead
8196,Finance,Canada,7.4,0,Junior
8197,Sales,India,3.5,1,Junior
8198,Engineering,France,8.0,1,Senior
8199,Sales,UK,13.8,0,Junior
8200,Operations,India,0.8,1,Lead
8201,Finance,France,5.7,0,Junior
8202,Engineering,Canada,3.8,0,Junior
8203,Engineering,UK,9.4,1,Lead
8204,Engineering,India,14.1,1,Junior
8205,HR,Germany,13.6,0,Senior
8206,Marketing,Germany,12.2,0,Mid
8207,Engineering,Germany,9.0,0,Senior
8208,HR,Canada,3.1,1,Senior
8209,Engineering,India,11.4,1,Mid
8210,Sales,Germany,0.9,1,Mid
8211,Engineering,Canada,5.9,1,Lead
8212,HR,Germany,9.1,1,Mid
8213,Engineering,UK,2.0,0,Lead
8214,Customer Success,Germany,6.0,1,Lead
8215,Finance,France,11.4,1,Mid
8216,Customer Success,USA,11.5,0,Lead
8217,Operations,Canada,9.7,0,Junior
8218,Sales,USA,10.0,0,Mid
8219,HR,France,8.7,0,Senior
8220,Sales,UK,14.2,0,Lead
8221,Customer Success,UK,8.3,0,Lead
8222,HR,USA,11.2,1,Junior
8223,Customer Success,France,2.4,1,Senior
8224,Engineering,India,3.1,0,Lead
8225,HR,USA,0.7,1,Lead
8226,Finance,Canada,4.6,1,Lead
8227,HR,India,11.9,1,Senior
8228,HR,USA,11.4,0,Lead
8229,HR,France,5.1,0,Junior
8230,Sales,USA,6.9,0,Mid
8231,Operations,UK,11.4,0,Lead
8232,Sales,France,3.5,1,Senior
8233,Finance,UK,13.4,1,Junior
8234,Customer Success,Germany,11.4,1,Junior
8235,Engineering,Germany,10.5,0,Mid
8236,Customer Success,France,7.1,0,Mid
8237,Engineering,Canada,6.2,1,Junior
8238,Engineering,India,6.5,0,Junior
8239,Operations,Germany,9.0,1,Mid
8240,Operations,France,5.2,1,Junior
8241,Sales,France,0.9,1,Senior
8242,Sales,India,13.5,0,Mid
8243,Sales,Canada,6.1,0,Senior
8244,Finance,India,0.6,1,Lead
8245,Customer Success,UK,4.1,1,Mid
8246,Sales,India,10.6,0,Mid
8247,Sales,Canada,4.8,1,Mid
8248,Marketing,France,7.5,1,Lead
8249,Finance,Germany,3.0,0,Mid
8250,Operations,USA,14.1,0,Lead
8251,Customer Success,Germany,5.4,0,Junior
8252,Finance,India,11.8,0,Mid
8253,Sales,Germany,12.6,1,Senior
8254,Operations,India,10.2,0,Lead
8255,HR,UK,7.7,0,Senior
8256,Finance,UK,12.3,1,Mid
8257,Sales,UK,5.3,1,Lead
8258,Marketing,Germany,10.8,1,Mid
8259,Operations,Canada,9.8,1,Mid
8260,Engineering,France,2.1,0,Lead
8261,Engineering,USA,7.1,1,Senior
8262,Marketing,Germany,8.2,0,Senior
8263,Marketing,India,12.2,1,Junior
8264,Marketing,USA,6.1,0,Mid
8265,Operations,Germany,9.3,1,Mid
8266,Customer Success,UK,7.6,0,Lead
8267,Marketing,Germany,5.9,0,Junior
8268,Sales,USA,4.7,1,Mid
8269,Engineering,Canada,10.4,0,Lead
8270,Customer Success,Canada,3.7,0,Senior
8271,Sales,Germany,13.6,0,Junior
8272,Customer Success,USA,3.9,0,Mid
8273,Sales,France,12.2,0,Senior
8274,Engineering,USA,8.2,1,Mid
8275,Sales,Germany,3.0,0,Lead
8276,Customer Success,USA,3.5,0,Mid
8277,Finance,Germany,1.7,0,Junior
8278,HR,UK,8.3,1,Lead
8279,Operations,Canada,5.1,0,Senior
8280,Engineering,USA,12.3,0,Lead
8281,Engineering,Germany,14.4,1,Senior
8282,Marketing,Canada,5.5,0,Senior
8283,Operations,Canada,1.2,0,Mid
8284,Sales,France,6.8,1,Lead
8285,Finance,France,3.4,1,Junior
8286,Operations,Germany,0.6,1,Lead
8287,HR,UK,2.0,0,Lead
8288,Customer Success,India,4.7,1,Senior
8289,Finance,UK,10.4,0,Junior
8290,HR,Canada,13.9,1,Senior
8291,Operations,France,0.6,0,Junior
8292,Customer Success,Canada,6.2,0,Mid
8293,Sales,France,14.6,1,Senior
8294,Finance,Canada,12.8,0,Lead
8295,Finance,France,1.2,0,Mid
8296,Operations,Germany,5.0,0,Mid
8297,Finance,UK,14.9,0,Junior
8298,Customer Success,India,1.9,0,Mid
8299,Operations,UK,9.0,1,Lead
8300,Operations,Canada,14.5,1,Mid
8301,Engineering,India,13.8,0,Senior
8302,Customer Success,India,1.0,1,Lead
8303,HR,France,9.1,1,Senior
8304,Engineering,Germany,1.5,1,Lead
8305,Marketing,Canada,12.6,1,Lead
8306,HR,USA,9.4,1,Senior
8307,Finance,France,8.3,0,Mid
8308,Engineering,USA,6.5,0,Junior
8309,Marketing,Canada,7.3,0,Lead
8310,Finance,Germany,11.7,1,Lead
8311,Sales,UK,11.6,1,Mid
8312,Customer Success,Germany,9.4,0,Senior
8313,Finance,France,11.5,0,Lead
8314,Customer Success,USA,4.7,0,Junior
8315,Customer Success,Germany,2.5,1,Lead
8316,HR,UK,12.0,0,Lead
8317,Engineering,Canada,11.1,1,Lead
8318,Operations,Germany,13.0,1,Junior
8319,HR,Germany,14.6,1,Lead
8320,Operations,Germany,11.3,1,Mid
8321,Customer Success,UK,4.0,1,Mid
8322,Finance,UK,14.3,1,Senior
8323,Operations,Canada,14.4,0,Junior
8324,Sales,Germany,12.7,1,Senior
8325,HR,Germany,1.7,1,Lead
8326,HR,Canada,11.1,0,Senior
8327,Finance,Canada,5.1,0,Senior
8328,Engineering,USA,6.1,0,Mid
8329,Operations,USA,7.0,0,Senior
8330,Customer Success,India,4.5,1,Lead
8331,Sales,France,2.3,1,Senior
8332,Marketing,USA,11.9,0,Junior
8333,Marketing,Germany,12.9,0,Senior
8334,Marketing,India,9.0,0,Junior
8335,Engineering,USA,12.3,1,Mid
8336,Customer Success,Germany,8.9,1,Junior
8337,Finance,UK,13.2,1,Junior
8338,Engineering,Canada,9.9,1,Mid
8339,Customer Success,Canada,4.4,1,Lead
8340,HR,India,4.0,1,Junior
8341,Marketing,USA,8.8,1,Junior
8342,Marketing,France,5.7,1,Senior
8343,Engineering,India,6.5,1,Senior
8344,Finance,Germany,1.7,0,Mid
8345,Operations,Germany,10.0,0,Mid
8346,HR,Germany,14.4,0,Senior
8347,HR,Germany,4.6,1,Senior
8348,Marketing,USA,1.5,0,Mid
8349,Marketing,UK,13.6,1,Senior
8350,Customer Success,UK,10.3,0,Senior
8351,Engineering,UK,13.1,0,Lead
8352,Marketing,Canada,10.3,1,Mid
8353,Marketing,UK,13.5,0,Mid
8354,Operations,USA,11.2,1,Mid
8355,Marketing,France,2.8,1,Lead
8356,Sales,USA,2.2,1,Mid
8357,Operations,USA,11.8,1,Senior
8358,Customer Success,India,4.0,1,Mid
8359,Customer Success,Canada,10.0,1,Mid
8360,Marketing,France,11.9,1,Mid
8361,Operations,USA,12.3,1,Junior
8362,HR,Germany,6.7,0,Junior
8363,HR,UK,1.6,1,Senior
8364,Operations,USA,3.3,0,Junior
8365,HR,France,14.2,0,Lead
8366,Engineering,UK,2.1,0,Junior
8367,Finance,France,6.2,1,Senior
8368,Sales,India,11.7,0,Senior
8369,Operations,India,4.0,1,Senior
8370,Customer Success,France,0.5,1,Mid
8371,Engineering,Germany,5.7,1,Senior
8372,Customer Success,Germany,9.0,1,Lead
8373,Operations,Canada,8.3,0,Lead
8374,Finance,UK,15.0,0,Lead
8375,Engineering,UK,14.5,1,Junior
8376,Finance,UK,7.8,1,Senior
8377,Finance,Germany,1.7,1,Mid
8378,HR,France,1.0,0,Lead
8379,HR,France,10.8,0,Senior
8380,HR,France,5.1,1,Lead
8381,Operations,Canada,4.1,0,Junior
8382,Finance,India,13.6,0,Junior
8383,Marketing,Germany,14.5,1,Mid
8384,Engineering,Germany,10.7,0,Senior
8385,Operations,USA,10.3,0,Mid
8386,Operations,France,11.6,0,Lead
8387,Marketing,India,13.7,1,Junior
8388,Customer Success,Canada,3.6,1,Lead
8389,Operations,USA,3.6,1,Junior
8390,Customer Success,USA,4.3,1,Junior
8391,Sales,USA,2.0,1,Senior
8392,HR,France,2.8,1,Mid
8393,Operations,Canada,9.6,1,Mid
8394,Customer Success,USA,3.7,1,Senior
8395,Operations,USA,14.8,0,Mid
8396,Customer Success,USA,7.4,0,Senior
8397,Engineering,USA,2.8,0,Senior
8398,Engineering,France,4.0,0,Senior
8399,Finance,Germany,3.5,0,Lead
8400,Engineering,Canada,13.4,1,Junior
8401,Marketing,USA,2.0,1,Junior
8402,HR,India,2.1,1,Junior
8403,Marketing,India,11.2,0,Senior
8404,Finance,France,13.3,0,Lead
8405,Customer Success,Germany,10.5,0,Senior
8406,Marketing,Canada,4.9,1,Junior
8407,Engineering,USA,8.1,1,Junior
8408,Operations,Canada,12.4,1,Junior
8409,Marketing,USA,10.5,0,Senior
8410,Operations,Canada,3.9,0,Senior
8411,Sales,Canada,9.0,1,Senior
8412,HR,UK,14.0,1,Lead
8413,Operations,France,8.8,0,Mid
8414,Finance,Canada,1.9,1,Junior
8415,Marketing,Germany,13.1,0,Senior
8416,Marketing,France,5.1,0,Lead
8417,Marketing,UK,11.5,1,Senior
8418,Customer Success,UK,1.8,0,Junior
8419,Customer Success,UK,12.3,1,Junior
8420,Operations,India,9.7,1,Lead
8421,Marketing,USA,8.0,1,Junior
8422,Engineering,Germany,0.5,0,Lead
8423,Operations,Canada,14.2,0,Lead
8424,Marketing,India,4.0,0,Senior
8425,Finance,Germany,13.5,1,Lead
8426,Sales,India,0.9,0,Lead
8427,Customer Success,UK,2.5,0,Mid
8428,Marketing,Germany,11.9,1,Junior
8429,Finance,France,7.5,0,Senior
8430,Sales,France,3.6,0,Junior
8431,Sales,UK,14.3,1,Senior
8432,Sales,USA,0.9,0,Mid
8433,Customer Success,Canada,8.5,0,Lead
8434,Sales,UK,8.8,0,Junior
8435,Finance,France,2.3,0,Mid
8436,Operations,Canada,13.5,1,Junior
8437,Engineering,Germany,3.3,1,Junior
8438,Sales,France,5.3,0,Mid
8439,HR,India,1.2,0,Senior
8440,Sales,Canada,4.6,1,Mid
8441,Sales,India,3.7,0,Senior
8442,Marketing,Germany,10.9,0,Lead
8443,Marketing,France,11.7,1,Mid
8444,Marketing,USA,11.3,1,Junior
8445,Sales,France,13.8,0,Mid
8446,Operations,USA,1.6,1,Junior
8447,Operations,UK,13.4,1,Lead
8448,HR,UK,13.0,1,Mid
8449,Engineering,Germany,3.7,0,Mid
8450,Customer Success,France,3.3,0,Junior
8451,Finance,France,4.4,0,Senior
8452,Finance,Germany,0.8,1,Lead
8453,Marketing,Canada,11.3,0,Junior
8454,HR,USA,3.4,0,Lead
8455,Customer Success,UK,5.1,0,Senior
8456,Engineering,UK,0.5,1,Mid
8457,Sales,India,7.7,1,Mid
8458,Customer Success,UK,1.8,1,Junior
8459,Engineering,USA,5.4,0,Lead
8460,Customer Success,France,8.5,1,Lead
8461,Finance,Germany,5.9,0,Lead
8462,Marketing,India,12.7,0,Junior
8463,Engineering,UK,11.7,1,Junior
8464,Customer Success,UK,7.9,0,Lead
8465,Operations,Germany,14.8,1,Mid
8466,Operations,France,12.3,1,Mid
8467,Sales,India,5.0,1,Junior
8468,Customer Success,UK,3.8,1,Senior
8469,Sales,India,6.3,1,Mid
8470,Operations,USA,7.6,0,Mid
8471,Engineering,Germany,1.9,1,Lead
8472,Customer Success,Germany,10.1,0,Senior
8473,Marketing,Germany,14.6,0,Senior
8474,HR,UK,12.7,1,Senior
8475,Finance,USA,12.4,1,Lead
8476,Customer Success,UK,13.1,1,Mid
8477,Operations,USA,4.6,1,Junior
8478,Marketing,UK,7.3,1,Junior
8479,Engineering,UK,8.6,0,Senior
8480,Engineering,France,10.6,0,Lead
8481,HR,France,5.4,0,Lead
8482,Operations,UK,4.4,0,Mid
8483,Engineering,Germany,6.3,0,Senior
8484,Customer Success,France,13.2,0,Senior
8485,Engineering,India,7.0,0,Mid
8486,Marketing,Canada,9.8,1,Senior
8487,Sales,India,5.4,1,Junior
8488,Engineering,UK,9.8,0,Senior
8489,Finance,India,3.1,1,Lead
8490,HR,Canada,12.4,1,Lead
8491,Marketing,India,7.8,0,Mid
8492,Sales,UK,8.2,0,Senior
8493,Operations,USA,13.6,0,Senior
8494,Customer Success,France,9.9,1,Senior
8495,Operations,UK,8.9,1,Mid
8496,HR,India,8.4,1,Mid
8497,Engineering,Germany,7.7,1,Junior
8498,Finance,Germany,3.2,0,Senior
8499,Operations,India,13.1,0,Lead
8500,Engineering,USA,1.7,1,Junior
8501,Sales,India,2.4,0,Junior
8502,Sales,USA,7.3,0,Junior
8503,HR,Germany,6.7,1,Senior
8504,Operations,Germany,13.1,0,Senior
8505,Engineering,France,9.7,0,Senior
8506,Engineering,USA,11.7,0,Mid
8507,Customer Success,USA,12.8,1,Junior
8508,Operations,France,9.9,1,Junior
8509,Engineering,India,1.2,0,Mid
8510,HR,Canada,3.4,0,Junior
8511,Operations,France,10.3,0,Mid
8512,Sales,India,6.6,1,Lead
8513,Sales,Germany,10.8,0,Lead
8514,Customer Success,France,6.1,0,Junior
8515,HR,Canada,6.8,1,Junior
8516,Finance,Germany,2.3,0,Mid
8517,Engineering,UK,2.8,0,Lead
8518,Customer Success,India,14.7,1,Senior
8519,Marketing,UK,12.2,0,Junior
8520,Operations,UK,3.9,0,Senior
8521,Sales,Germany,14.2,0,Junior
8522,Finance,UK,13.2,0,Junior
8523,Operations,USA,14.5,0,Senior
8524,Finance,Germany,2.5,0,Senior
8525,Finance,Germany,5.0,1,Junior
8526,Finance,Germany,10.2,0,Junior
8527,Customer Success,France,3.1,1,Lead
8528,Customer Success,India,9.7,1,Lead
8529,Finance,USA,10.2,0,Mid
8530,Operations,France,13.3,1,Mid
8531,HR,Canada,13.5,0,Mid
8532,Sales,France,0.9,1,Senior
8533,Operations,India,13.3,0,Mid
8534,Finance,France,5.8,0,Lead
8535,Engineering,France,8.2,1,Lead
8536,Operations,UK,3.7,0,Mid
8537,Marketing,Germany,1.0,1,Mid
8538,Engineering,USA,8.8,0,Junior
8539,Engineering,USA,7.6,0,Senior
8540,Engineering,Germany,4.3,1,Senior
8541,HR,Germany,7.3,0,Senior
8542,Marketing,Germany,7.7,1,Lead
8543,Sales,UK,13.4,1,Lead
8544,Operations,France,10.5,1,Mid
8545,HR,UK,3.2,0,Lead
8546,Finance,UK,3.7,1,Junior
8547,Marketing,Canada,1.1,0,Junior
8548,Engineering,India,14.7,1,Lead
8549,Operations,India,10.9,0,Mid
8550,Engineering,USA,5.3,1,Senior
8551,Sales,Canada,8.2,0,Junior
8552,Engineering,Canada,10.8,0,Junior
8553,Customer Success,Canada,8.7,1,Senior
8554,Finance,USA,12.9,1,Mid
8555,Sales,India,7.9,1,Mid
8556,Customer Success,USA,12.0,0,Junior
8557,Customer Success,UK,5.4,0,Lead
8558,Finance,India,14.4,1,Senior
8559,Customer Success,USA,8.4,1,Senior
8560,Sales,USA,13.0,0,Lead
8561,Sales,UK,9.0,1,Senior
8562,Engineering,France,10.5,0,Mid
8563,HR,USA,14.7,1,Mid
8564,Sales,UK,13.1,1,Lead
8565,Marketing,Germany,8.0,0,Mid
8566,Customer Success,UK,3.3,1,Lead
8567,Customer Success,France,5.6,1,Junior
8568,Operations,USA,1.1,1,Senior
8569,Marketing,Canada,4.8,0,Mid
8570,Sales,France,5.1,1,Senior
8571,Marketing,Canada,12.7,0,Junior
8572,Finance,Germany,4.4,1,Junior
8573,Sales,Germany,5.3,1,Mid
8574,Customer Success,Canada,14.3,1,Senior
8575,Finance,Germany,1.6,1,Lead
8576,HR,India,3.4,1,Mid
8577,HR,India,0.8,0,Mid
8578,Customer Success,UK,10.3,0,Mid
8579,Sales,USA,8.3,0,Lead
8580,Sales,Germany,3.1,1,Junior
8581,Finance,India,11.3,0,Mid
8582,Finance,Canada,7.1,1,Mid
8583,Customer Success,France,5.6,0,Lead
8584,Finance,Germany,3.8,1,Lead
8585,Sales,UK,4.7,1,Mid
8586,Customer Success,France,11.8,1,Junior
8587,Sales,UK,5.1,0,Mid
8588,Engineering,France,1.9,1,Mid
8589,Customer Success,USA,12.8,1,Mid
8590,Operations,Germany,4.6,0,Mid
8591,Marketing,France,0.6,0,Senior
8592,Sales,USA,11.3,1,Senior
8593,Customer Success,UK,2.7,0,Senior
8594,Marketing,France,9.2,0,Junior
8595,Operations,Germany,3.5,1,Mid
8596,Operations,Canada,1.9,1,Junior
8597,Sales,France,3.3,1,Senior
8598,Operations,France,5.8,0,Mid
8599,Marketing,Canada,8.1,1,Lead
8600,HR,USA,9.7,0,Lead
8601,Customer Success,USA,14.2,0,Lead
8602,Finance,Germany,13.4,0,Mid
8603,Customer Success,India,8.9,0,Senior
8604,Finance,Germany,14.6,0,Lead
8605,Engineering,UK,0.8,0,Mid
8606,Operations,Canada,2.1,1,Senior
8607,Operations,India,9.7,1,Senior
8608,Engineering,India,3.4,1,Mid
8609,Engineering,UK,4.3,1,Lead
8610,Operations,UK,12.4,0,Lead
8611,Engineering,Germany,3.2,1,Senior
8612,Engineering,USA,3.9,0,Senior
8613,HR,France,1.7,1,Mid
8614,Engineering,UK,8.9,1,Senior
8615,Sales,USA,7.9,0,Lead
8616,Finance,Canada,8.4,0,Mid
8617,Finance,France,2.6,0,Mid
8618,Operations,India,0.8,1,Lead
8619,Operations,Germany,10.3,1,Junior
8620,HR,UK,8.4,0,Lead
8621,Customer Success,India,3.3,0,Mid
8622,Operations,Germany,2.6,1,Junior
8623,HR,USA,12.7,1,Lead
8624,Engineering,France,5.1,0,Mid
8625,Operations,Germany,14.6,0,Mid
8626,Finance,Germany,9.7,0,Senior
8627,Marketing,USA,12.2,0,Lead
8628,Customer Success,USA,10.3,0,Senior
8629,Sales,Germany,4.2,0,Lead
8630,Finance,France,7.9,0,Junior
8631,Marketing,USA,4.3,1,Lead
8632,Customer Success,France,3.8,1,Junior
8633,Operations,UK,14.4,0,Junior
8634,HR,France,5.7,1,Lead
8635,Finance,Canada,10.1,1,Lead
8636,HR,Canada,10.8,0,Junior
8637,Customer Success,France,2.2,1,Mid
8638,Sales,UK,1.8,1,Lead
8639,Marketing,UK,14.6,1,Mid
8640,Sales,UK,7.4,0,Junior
8641,Customer Success,UK,13.3,1,Lead
8642,Sales,Canada,9.9,1,Lead
8643,Finance,USA,14.8,0,Junior
8644,Marketing,UK,6.7,0,Junior
8645,HR,India,2.2,1,Mid
8646,Marketing,USA,1.1,1,Junior
8647,Engineering,USA,3.1,1,Lead
8648,Sales,Canada,1.0,0,Lead
8649,Marketing,France,3.0,1,Junior
8650,Customer Success,Canada,9.5,1,Lead
8651,Engineering,India,6.8,1,Mid
8652,Engineering,USA,5.3,1,Senior
8653,Marketing,India,10.7,1,Senior
8654,Customer Success,USA,8.4,1,Lead
8655,HR,USA,3.7,1,Junior
8656,Finance,India,5.0,0,Junior
8657,Marketing,UK,3.0,1,Junior
8658,Marketing,India,7.6,0,Junior
8659,Operations,France,8.6,1,Lead
8660,Engineering,USA,12.2,1,Lead
8661,Engineering,France,13.6,0,Lead
8662,Sales,France,14.4,0,Senior
8663,Finance,France,3.0,1,Senior
8664,Customer Success,USA,8.9,0,Senior
8665,HR,USA,9.4,1,Senior
8666,Finance,Canada,12.7,1,Junior
8667,Customer Success,UK,3.0,0,Junior
8668,Customer Success,USA,12.2,0,Mid
8669,Engineering,USA,9.3,1,Senior
8670,Sales,Germany,9.6,1,Lead
8671,Finance,UK,11.7,1,Lead
8672,Sales,France,5.6,0,Lead
8673,Engineering,India,10.7,1,Lead
8674,Marketing,UK,8.3,0,Junior
8675,Engineering,France,3.2,0,Mid
8676,Engineering,France,11.2,0,Mid
8677,Engineering,UK,6.8,0,Junior
8678,Operations,UK,13.3,1,Mid
8679,Marketing,UK,7.4,0,Senior
8680,Customer Success,Germany,2.6,0,Senior
8681,Marketing,Germany,9.8,0,Mid
8682,Marketing,UK,2.1,1,Lead
8683,Operations,France,14.6,1,Mid
8684,HR,Germany,3.1,0,Lead
8685,Customer Success,India,1.4,1,Senior
8686,Customer Success,France,11.3,0,Senior
8687,Sales,India,5.0,0,Junior
8688,HR,USA,9.5,1,Junior
8689,Marketing,UK,8.2,0,Mid
8690,Operations,Germany,4.6,0,Senior
8691,Engineering,France,6.3,1,Junior
8692,Customer Success,India,14.1,0,Junior
8693,Finance,Canada,5.1,0,Lead
8694,Sales,USA,11.9,1,Junior
8695,Customer Success,Germany,2.9,0,Mid
8696,Engineering,USA,14.1,0,Lead
8697,Customer Success,India,10.4,0,Mid
8698,Engineering,India,12.1,1,Junior
8699,Sales,Germany,9.2,0,Junior
8700,Operations,Germany,6.3,0,Lead
8701,Finance,UK,3.5,1,Junior
8702,Marketing,Germany,9.8,1,Senior
8703,Engineering,UK,13.7,1,Junior
8704,Customer Success,Germany,11.1,1,Mid
8705,Operations,France,11.1,0,Junior
8706,HR,India,14.4,1,Junior
8707,Sales,UK,2.3,0,Lead
8708,Marketing,USA,9.5,1,Senior
8709,Customer Success,France,3.8,0,Mid
8710,Finance,Canada,3.5,0,Junior
8711,Finance,Germany,0.6,0,Junior
8712,Engineering,Germany,2.4,0,Lead
8713,Finance,UK,3.8,1,Lead
8714,HR,Germany,14.0,0,Junior
8715,Customer Success,Germany,4.2,1,Mid
8716,Customer Success,USA,5.9,1,Senior
8717,Operations,Germany,7.0,0,Mid
8718,Sales,France,10.8,0,Lead
8719,Engineering,France,6.8,1,Junior
8720,Sales,USA,5.6,1,Lead
8721,Sales,Germany,3.0,1,Mid
8722,Marketing,Germany,10.7,1,Lead
8723,Finance,France,8.2,1,Lead
8724,HR,Germany,1.9,1,Senior
8725,HR,India,1.8,1,Lead
8726,Finance,USA,6.5,0,Junior
8727,Customer Success,France,14.9,0,Mid
8728,HR,Germany,1.6,1,Mid
8729,HR,India,13.4,1,Lead
8730,Marketing,France,5.6,1,Mid
8731,HR,France,14.8,0,Junior
8732,Finance,USA,11.1,1,Mid
8733,HR,Canada,12.8,1,Junior
8734,Engineering,France,10.9,1,Lead
8735,Finance,Germany,0.9,1,Junior
8736,Finance,Germany,5.6,0,Lead
8737,Engineering,USA,9.1,0,Senior
8738,Engineering,India,11.9,0,Lead
8739,Finance,Germany,15.0,0,Junior
8740,Operations,UK,9.5,1,Mid
8741,Engineering,UK,5.7,0,Mid
8742,Sales,Germany,9.6,1,Senior
8743,Operations,Germany,14.3,0,Junior
8744,Sales,UK,5.1,0,Junior
8745,Marketing,Germany,4.5,0,Junior
8746,Sales,Canada,12.8,1,Lead
8747,Sales,USA,3.9,0,Lead
8748,Marketing,India,12.8,1,Lead
8749,Sales,USA,2.7,1,Senior
8750,Marketing,USA,3.9,0,Mid
8751,Marketing,India,13.9,0,Lead
8752,Sales,Germany,13.0,1,Junior
8753,Marketing,UK,3.9,1,Senior
8754,Operations,Canada,12.3,1,Senior
8755,Marketing,Canada,10.0,1,Junior
8756,Finance,UK,8.1,0,Lead
8757,Marketing,UK,6.9,0,Lead
8758,Marketing,USA,14.7,0,Senior
8759,Engineering,Canada,9.3,1,Junior
8760,Finance,USA,9.4,0,Mid
8761,Operations,France,6.0,1,Senior
8762,Operations,Canada,13.3,0,Junior
8763,Customer Success,France,6.7,1,Junior
8764,Marketing,France,14.2,0,Junior
8765,Customer Success,UK,13.0,0,Lead
8766,Operations,Canada,0.7,0,Lead
8767,Engineering,Canada,12.9,1,Junior
8768,Operations,USA,0.8,1,Junior
8769,Marketing,UK,13.6,1,Mid
8770,Marketing,Canada,0.6,0,Lead
8771,Sales,India,14.4,0,Junior
8772,Customer Success,USA,7.0,0,Lead
8773,Customer Success,USA,5.7,1,Junior
8774,Customer Success,Canada,9.0,1,Senior
8775,Finance,USA,14.2,0,Senior
8776,Finance,UK,11.9,1,Lead
8777,Customer Success,USA,4.2,1,Senior
8778,Operations,France,13.7,0,Mid
8779,Operations,France,6.6,0,Senior
8780,Marketing,India,5.6,1,Lead
8781,Finance,UK,11.1,0,Lead
8782,Marketing,UK,7.7,0,Lead
8783,Operations,France,4.8,0,Lead
8784,Sales,UK,5.4,0,Junior
8785,HR,Germany,0.9,0,Junior
8786,Sales,Germany,1.2,0,Lead
8787,Finance,Canada,3.7,0,Mid
8788,Marketing,USA,13.6,0,Lead
8789,Operations,India,0.6,1,Junior
8790,Finance,Germany,5.2,1,Junior
8791,Marketing,France,1.0,1,Senior
8792,Engineering,India,4.8,0,Lead
8793,Finance,India,1.2,0,Lead
8794,Operations,UK,3.3,1,Mid
8795,Marketing,France,14.1,0,Junior
8796,Sales,UK,1.6,0,Senior
8797,Customer Success,USA,3.2,1,Mid
